iter	Logloss
163	0.01799797288
164	0.01779586512
165	0.0176176264
166	0.01744410696
167	0.01728649312
168	0.01694483362
169	0.01677257453
170	0.01660912598
171	0.01645131557
172	0.01624998937
173	0.01600895073
174	0.01577899239
175	0.01562292151
176	0.01541278145
177	0.01506380139
178	0.01493614946
179	0.01475783427
180	0.01464130157
181	0.01442116807
182	0.01424333637
183	0.0141583156
184	0.01401420692
185	0.01387566264
186	0.01360763009
187	0.0134965198
188	0.01334027779
189	0.01315259308
190	0.01297457713
191	0.01278110192
192	0.01268469769
193	0.01253342492
194	0.01241803932
195	0.01230193534
196	0.01211420741
197	0.0120037048
198	0.01184529394
199	0.01174617694
200	0.01162630774
201	0.01152390139
202	0.0113637508
203	0.01122485369
204	0.01109344105
205	0.01096176319
206	0.01083405454
207	0.01073945635
208	0.01068213399
209	0.01052070994
210	0.01045617283
211	0.01034335077
212	0.01022798669
213	0.0101194857
214	0.01002784554
215	0.009917560613
216	0.009791074179
217	0.009645747591
218	0.00951867616
219	0.009429749159
220	0.009333968652
221	0.009183183471
222	0.009070587315
223	0.009016384347
224	0.008932217308
225	0.008873013809
226	0.008817205085
227	0.008752793538
228	0.008668151813
229	0.00860422923
230	0.008551491784
231	0.008498363362
232	0.008453908565
233	0.008359024425
234	0.008306261944
235	0.008263908125
236	0.0081345548
237	0.008073580666
238	0.007984723881
239	0.007925642818
240	0.007874752088
241	0.007838268765
242	0.00776752612
243	0.007695552069
244	0.007579477622
245	0.007494380378
246	0.007433398617
247	0.007345378546
248	0.007282209553
249	0.007231370654
250	0.007179687608
251	0.007142297551
252	0.007093234176
253	0.007044789046
254	0.007017256101
255	0.00694663863
256	0.006870580365
257	0.006844511963
258	0.006800559821
259	0.006771195023
260	0.006720545059
261	0.006683022004
262	0.006658933708
263	0.006555918693
264	0.006483724413
265	0.006402706494
266	0.006318247837
267	0.00624392813
268	0.006193760284
269	0.006158211663
270	0.006105885142
271	0.006054653507
272	0.005996749869
273	0.005941164503
274	0.005904023035
275	0.005859880979
276	0.005839756417
277	0.005813695056
278	0.005769767362
279	0.005728026704
280	0.00566671323
281	0.005606150803
282	0.005533862642
283	0.005482146542
284	0.005437917842
285	0.005383986738
286	0.005341314507
287	0.005295757
288	0.005248691725
289	0.005181700602
290	0.005168677159
291	0.005146668718
292	0.005093714759
293	0.005053519811
294	0.00501168801
295	0.004975576886
296	0.004945402364
297	0.004899270032
298	0.004899278442
299	0.004869268212
300	0.004822498467
301	0.004801210759
302	0.004761050039
303	0.00473500941
304	0.004695901331
305	0.004670490291
306	0.004627219177
307	0.004593655944
308	0.004562775359
309	0.00454086256
310	0.004520130314
311	0.004495228579
312	0.004472744475
313	0.004442975011
314	0.004397537006
315	0.004365442227
316	0.004326099837
317	0.004307390139
318	0.004307334006
319	0.004285247136
320	0.004226556462
321	0.004185523431
322	0.004161241311
323	0.00413442147
324	0.004104094979
325	0.004079058094
326	0.004048799471
327	0.004030200279
328	0.004004730173
329	0.003985254759
330	0.003950767189
331	0.003912479786
332	0.003898246255
333	0.003875813199
334	0.003837015122
335	0.003810414533
336	0.003783289578
337	0.003744646797
338	0.003714473449
339	0.003714440982
340	0.003698571966
341	0.003678913093
342	0.003651098896
343	0.003630342593
344	0.003630342593
345	0.003614777908
346	0.00359312778
347	0.003578797044
348	0.003560256528
349	0.003560256528
350	0.003560256528
351	0.003537728612
352	0.003537701622
353	0.003537676587
354	0.003531954541
355	0.003512185748
356	0.003490665293
357	0.003490648277
358	0.003467996557
359	0.003453916365
360	0.003429460369
361	0.003416275763
362	0.003403513426
363	0.003403333487
364	0.003389167825
365	0.003389147679
366	0.003389147679
367	0.003389064947
368	0.003389094089
369	0.003389034044
370	0.003388998448
371	0.003388998448
372	0.003388968719
373	0.003388857235
374	0.003375954663
375	0.003347799561
376	0.003347797018
377	0.00332735639
378	0.00332730632
379	0.003327302017
380	0.00332729126
381	0.003327272093
382	0.003303133727
383	0.003303088743
384	0.003285112295
385	0.003265098825
386	0.003265033891
387	0.003265011399
388	0.003264948029
389	0.003264563117
390	0.003264568202
391	0.003264585218
392	0.003258578595
393	0.003258563927
394	0.003258549453
395	0.003258542803
396	0.00325851816
397	0.003238521315
398	0.003219913517
399	0.003199029301
400	0.003175128181
401	0.00317510432
402	0.003175076155
403	0.003175038016
404	0.003174970735
405	0.003174963889
406	0.003159432063
407	0.003147703199
408	0.003127167125
409	0.003127119011
410	0.003127057011
411	0.003127007527
412	0.003112105486
413	0.003112074584
414	0.003112056199
415	0.003112055807
416	0.003112057372
417	0.00310429498
418	0.003104292828
419	0.00310429498
420	0.003104234348
421	0.00308821395
422	0.003088195956
423	0.003076947058
424	0.003076941973
425	0.003076881146
426	0.003057263737
427	0.003057259043
428	0.003042319644
429	0.003022340598
430	0.003002946156
431	0.002991321343
432	0.002991289463
433	0.002991301589
434	0.002991318605
435	0.002991282617
436	0.00299128692
437	0.002983945036
438	0.002983943667
439	0.002983871887
440	0.002983864455
441	0.00298385272
442	0.002968975127
443	0.002968960653
444	0.002968960653
445	0.002968960653
446	0.002968956155
447	0.002968921341
448	0.002968921341
449	0.002952706921
450	0.002952706921
451	0.002936676352
452	0.002936676352
453	0.002921203397
454	0.002899249134
455	0.002899218818
456	0.002881857095
457	0.002881857095
458	0.002881857877
459	0.002881854161
460	0.002881841839
461	0.002881841839
462	0.002881843013
463	0.002881844187
464	0.00288183871
465	0.002881825997
466	0.002881821303
467	0.002881821303
468	0.002863652008
469	0.002863639686
470	0.002863588834
471	0.002863574752
472	0.002863586096
473	0.00286357925
474	0.002863550499
475	0.002863542871
476	0.002863552455
477	0.002851443764
478	0.002846042087
479	0.002845987714
480	0.002845989279
481	0.0028295161
482	0.002815372539
483	0.002815362369
484	0.002815331075
485	0.002815314059
486	0.002815317384
487	0.002815283352
488	0.00281525245
489	0.002815248342
490	0.002815054908
491	0.002815038479
492	0.002815019312
493	0.002814998775
494	0.002815006599
495	0.002814981955
496	0.002814981955
497	0.002814981955
498	0.0028149401
499	0.002814899614
500	0.002814891399
501	0.002814859127
502	0.002814864604
503	0.00281480808
504	0.002814809449
505	0.002814811209
506	0.00281480495
507	0.002814803972
508	0.002814803972
509	0.002814772483
510	0.002797412911
511	0.002797395309
512	0.002779716933
513	0.002779713412
514	0.00277969268
515	0.00277969268
516	0.002779686617
517	0.002775836715
518	0.002775783907
519	0.002775769824
520	0.002775775888
521	0.002775768846
522	0.002775768846
523	0.002775769824
524	0.002775770216
525	0.002775747919
526	0.002775708606
527	0.002775714083
528	0.002775681029
529	0.002775691981
530	0.002775629003
531	0.002775633306
532	0.002775585387
533	0.00277552945
534	0.002762626487
535	0.002762604581
536	0.00274561936
537	0.002745574571
538	0.002734709021
539	0.002734677727
540	0.002734688875
541	0.002734688875
542	0.002734669708
543	0.00273464702
544	0.002734646042
545	0.00273465191
546	0.002734613379
547	0.002734602036
548	0.002734554117
549	0.00272966859
550	0.00272964688
551	0.002729651183
552	0.00272965529
553	0.002729658028
554	0.002729652161
555	0.002729586835
556	0.002729594072
557	0.002729549674
558	0.002729558671
559	0.002729558671
560	0.002729547131
561	0.002729538721
562	0.002729525813
563	0.002729535983
564	0.002729523466
565	0.002729512904
566	0.002729465181
567	0.002729474178
568	0.002717316004
569	0.002717335954
570	0.002717317569
571	0.002717317569
572	0.00271731307
573	0.002717281385
574	0.002717281385
575	0.002717297619
576	0.002717286862
577	0.002717286862
578	0.002717258893
579	0.002717269259
580	0.002717259675
581	0.002717274931
582	0.002717237379
583	0.002717226817
584	0.002717242464
585	0.002717244811
586	0.002717244811
587	0.002717217233
588	0.002717217233
589	0.002717224274
590	0.002717224274
591	0.002696761154
592	0.002696753917
593	0.002696697002
594	0.002679214603
595	0.002679189372
596	0.00267918859
597	0.002679188394
598	0.002662577132
599	0.002662521586
600	0.00266245763
601	0.00266245763
602	0.002662467018
603	0.002662476601
604	0.002662457434
605	0.002662384285
606	0.002662384285
607	0.002662354361
608	0.002662360424
609	0.002662341256
610	0.002662307224
611	0.002662301357
612	0.00266230077
613	0.002662281212
614	0.002662272606
615	0.002662228599
616	0.002662211192
617	0.002662211192
618	0.002644403143
619	0.002633172239
620	0.002633159918
621	0.002633151507
622	0.002633119431
623	0.002633093418
624	0.002633088529
625	0.002633076598
626	0.002620205907
627	0.002620149774
628	0.002620127281
629	0.002620114568
630	0.00262003829
631	0.002619814736
632	0.002619817865
633	0.00260096363
634	0.002600942116
635	0.002600932728
636	0.002600923339
637	0.002600923339
638	0.00260091004
639	0.002600879724
640	0.002600867793
641	0.002600862708
642	0.002600848626
643	0.002588682042
644	0.002569714758
645	0.002569736859
646	0.002569681118
647	0.002569640436
648	0.002569564157
649	0.002569572763
650	0.002569572763
651	0.002569572763
652	0.002569563571
653	0.002569547728
654	0.002569527583
655	0.00256953169
656	0.002563072679
657	0.002563073461
658	0.002563034148
659	0.002563017719
660	0.002563017719
661	0.002562983883
662	0.002562957283
663	0.00256294457
664	0.002562921491
665	0.002562920709
666	0.002548793186
667	0.002548792012
668	0.002548771084
669	0.002548767173
670	0.002548704585
671	0.002548704585
672	0.002548683071
673	0.002542780109
674	0.002526897207
675	0.002526897207
676	0.002526909724
677	0.002526896229
678	0.002526873736
679	0.002526851831
680	0.002526847332
681	0.002526839509
682	0.002526754821
683	0.002526722549
684	0.002526681672
685	0.002526662895
686	0.002526667198
687	0.002526667198
688	0.00252663923
689	0.002526641968
690	0.002526638838
691	0.002526612826
692	0.002526600112
693	0.002526596983
694	0.002526593071
695	0.002526589746
696	0.002526541828
697	0.002526517575
698	0.002526500168
699	0.002526481392
700	0.002526471026
701	0.002526439537
702	0.002526421934
703	0.002511794495
704	0.002511783933
705	0.002511776305
706	0.002498381249
707	0.002498338221
708	0.002498338221
709	0.002485043891
710	0.002485012206
711	0.002471198011
712	0.002471172585
713	0.002471136401
714	0.002471126818
715	0.002471126818
716	0.002471122515
717	0.002471122515
718	0.0024711143
719	0.002471109606
720	0.002471089852
721	0.002471109215
722	0.002471109215
723	0.002471089265
724	0.002471089656
725	0.002471074596
726	0.002471055625
727	0.002471063644
728	0.002471065599
729	0.002471028243
730	0.002471009662
731	0.002470958419
732	0.002470942381
733	0.002470926147
734	0.002470927516
735	0.002470908936
736	0.002470908936
737	0.002470886834
738	0.002470871774
739	0.002470851433
740	0.002470829137
741	0.002470808991
742	0.002470797061
743	0.00247078337
744	0.002470716675
745	0.002470723325
746	0.002470710808
747	0.002470699659
748	0.002470662889
749	0.002470610081
750	0.002470604214
751	0.002470586415
752	0.002470580939
753	0.002470580939
754	0.002470580939
755	0.002470581134
756	0.002470582895
757	0.002470573311
758	0.002470538497
759	0.002470517374
760	0.002470510724
761	0.002470505247
762	0.002470473758
763	0.002470467108
764	0.002470459872
765	0.002470455764
766	0.002470402565
767	0.002470401
768	0.00247037577
769	0.002470353864
770	0.002470330981
771	0.002470334501
772	0.002470320224
773	0.002470320224
774	0.002470297731
775	0.002470276608
776	0.002470261744
777	0.002470259983
778	0.002470244728
779	0.002470244728
780	0.00247023045
781	0.002470201308
782	0.002470187226
783	0.002470184487
784	0.00247015202
785	0.002470119162
786	0.002470113685
787	0.002470115446
788	0.002470089433
789	0.002456317679
790	0.002438206082
791	0.002438206278
792	0.002438182612
793	0.002438160706
794	0.002438164031
795	0.002438157186
796	0.002438149949
797	0.002438149949
798	0.002438097923
799	0.002438100466
800	0.002438084819
801	0.00243803514
802	0.00243803514
803	0.002438011279
804	0.002438014604
805	0.002438010301
806	0.002438015973
807	0.002438009128
808	0.002438004629
809	0.002437988982
810	0.002437993872
811	0.002437987026
812	0.002437969619
813	0.002437952603
814	0.002437961991
815	0.002437928351
816	0.002437907228
817	0.002437707144
818	0.002437705579
819	0.002437714576
820	0.002437705188
821	0.002437703428
822	0.002437656878
823	0.002437653553
824	0.002437642014
825	0.002437642014
826	0.002437631648
827	0.002437597811
828	0.002437603288
829	0.002437585685
830	0.002437548328
831	0.002437538745
832	0.002437517817
833	0.002437509016
834	0.002437481829
835	0.002437456012
836	0.002437429804
837	0.002437408289
838	0.002437411027
839	0.00243738345
840	0.002437383841
841	0.002437383841
842	0.002437371324
843	0.002437365652
844	0.002437365652
845	0.002437363891
846	0.002437363891
847	0.002437327708
848	0.002437334945
849	0.002437251625
850	0.002437235979
851	0.002437239108
852	0.002437221896
853	0.002437198622
854	0.002437171827
855	0.002437171827
856	0.002437081075
857	0.002437078728
858	0.002437069144
859	0.002437071882
860	0.002437059365
861	0.002437036873
862	0.002437041958
863	0.002436999907
864	0.002437009099
865	0.002437002841
866	0.002436981131
867	0.002436985042
868	0.002436952575
869	0.002436966071
870	0.002436960985
871	0.002436946121
872	0.002436890184
873	0.002436892335
874	0.002436892335
875	0.002436898398
876	0.002436875906
877	0.002436863193
878	0.002436842461
879	0.002436834246
880	0.002436818404
881	0.002436802561
882	0.002436783003
883	0.002436781243
884	0.002436771072
885	0.002436735084
886	0.002436735084
887	0.002436751514
888	0.002436730586
889	0.002436720611
890	0.002436715135
891	0.002436707311
892	0.002436686188
893	0.002436686188
894	0.00242780759
895	0.002427815609
896	0.002427802113
897	0.00242778588
898	0.002427793899
899	0.002427777861
900	0.002427763779
901	0.00242775087
902	0.002427753021
903	0.002427753608
904	0.002427739526
905	0.002427723684
906	0.002427717816
907	0.002427717816
908	0.002427682024
909	0.002427668724
910	0.002427668724
911	0.002427645645
912	0.002427606137
913	0.002427600465
914	0.002427533966
915	0.002427511473
916	0.002427511473
917	0.002427500912
918	0.002427504432
919	0.002427513038
920	0.002427513038
921	0.002427506779
922	0.002427484287
923	0.002427463751
924	0.002427452602
925	0.002427438324
926	0.002427411725
927	0.002427358526
928	0.002427310607
929	0.00242732821
930	0.002427312563
931	0.002427261711
932	0.002427248802
933	0.00242724978
934	0.002427250562
935	0.00242724313
936	0.002427211445
937	0.002427218095
938	0.002427214184
939	0.002427166265
940	0.002427161767
941	0.002427148076
942	0.002427123823
943	0.002427117956
944	0.002413988113
945	0.002413912617
946	0.002413899318
947	0.002413887583
948	0.002413883084
949	0.00241386998
950	0.002413872718
951	0.002413872718
952	0.002413844554
953	0.002413814042
954	0.002413807001
955	0.002413811109
956	0.002405803648
957	0.002405804039
958	0.00240578272
959	0.002405756707
960	0.002405743407
961	0.002405734606
962	0.002405727369
963	0.002405720133
964	0.002405688839
965	0.002405660088
966	0.002405649135
967	0.002405628794
968	0.002405615299
969	0.002405616668
970	0.002405614321
971	0.002405614321
972	0.002405585179
973	0.002405589677
974	0.002405572857
975	0.002405569923
976	0.002405548604
977	0.002405555645
978	0.002405486799
979	0.002405426559
980	0.002405413846
981	0.002405409152
982	0.002405404458
983	0.00240538666
984	0.002405372382
985	0.002405356931
986	0.002405352237
987	0.002405342066
988	0.002405356735
989	0.002405337568
990	0.002405330527
991	0.002405311164
992	0.00240528476
993	0.002405291996
994	0.002405242318
995	0.0024052431
996	0.002405238015
997	0.002405222172
998	0.002405225302
999	0.002405204178
